tconst,titleType,startYear,runtimeMinutes,genres,averageRating,sex_code,violence_code,profanity_code,drug_code,intense_code,final_certificate
tt0070040,movie,1973,98.0,"Drama,Fantasy",7.8,1.0,2.0,1.0,2.0,2.0,P
tt1821641,movie,2013,122.0,"Animation,Drama,Sci-Fi",6.4,3.0,2.0,3.0,4.0,3.0,T13
tt2980472,movie,2014,95.0,"Comedy,Drama",6.4,3.0,3.0,4.0,2.0,3.0,T16
tt1656192,movie,2011,109.0,"Action,Drama,War",6.3,1.0,4.0,3.0,1.0,3.0,T16
tt0106400,movie,1993,92.0,"Comedy,Family",5.0,2.0,2.0,2.0,2.0,2.0,K
tt0083169,movie,1981,126.0,Drama,6.7,2.0,3.0,2.0,2.0,3.0,T18
tt0105156,movie,1992,93.0,"Drama,Thriller",5.4,3.0,3.0,3.0,2.0,3.0,T16
tt0103285,movie,1991,134.0,"Action,Adventure,Drama",7.2,1.0,3.0,2.0,1.0,1.0,T18
tt6932874,movie,2021,107.0,"Adventure,Animation,Comedy",5.9,2.0,2.0,2.0,1.0,2.0,P
tt10060094,movie,2019,92.0,"Adventure,Comedy,Drama",5.6,1.0,1.0,1.0,1.0,1.0,K
tt2061702,movie,2011,45.0,"Animation,Drama,Fantasy",7.8,1.0,1.0,1.0,1.0,2.0,K
tt0046487,movie,1953,114.0,Comedy,7.3,1.0,1.0,1.0,2.0,1.0,P
tt1027862,movie,2008,120.0,"Comedy,Drama",6.1,1.0,1.0,3.0,3.0,1.0,T13
tt1610996,movie,2011,87.0,"Drama,Horror,Mystery",5.8,1.0,3.0,3.0,2.0,4.0,T16
tt1247692,movie,2009,104.0,"Comedy,Drama",6.6,2.0,2.0,4.0,3.0,2.0,T16
tt1798243,movie,2014,105.0,"Comedy,Drama,Music",7.4,1.0,2.0,3.0,3.0,1.0,T16
tt2784512,movie,2014,77.0,"Comedy,Horror",4.8,3.0,4.0,3.0,2.0,3.0,T16
tt7525778,movie,2018,94.0,"Comedy,Thriller",5.6,3.0,3.0,4.0,3.0,2.0,T16
tt0173886,tvMovie,1998,84.0,"Adventure,Comedy,Family",6.6,1.0,2.0,1.0,1.0,2.0,P
tt0081383,movie,1980,92.0,"Horror,Mystery,Thriller",5.3,3.0,4.0,3.0,3.0,3.0,T18
tt0095088,movie,1988,96.0,"Comedy,Horror",6.5,2.0,2.0,2.0,2.0,2.0,T13
tt4823776,movie,2020,91.0,"Adventure,Animation,Comedy",5.9,1.0,2.0,1.0,1.0,1.0,P
tt0150992,movie,1999,188.0,"Comedy,Drama,Musical",7.4,2.0,3.0,2.0,2.0,2.0,K
tt0113677,movie,1995,90.0,"Comedy,Drama",7.5,2.0,2.0,3.0,2.0,1.0,T16
tt0910905,movie,2009,117.0,"Crime,Drama,Mystery",6.1,2.0,3.0,3.0,3.0,3.0,T16
tt0023649,movie,1932,75.0,"Fantasy,Horror",7.4,1.0,2.0,1.0,2.0,3.0,K
tt0113799,movie,1995,113.0,"Animation,Sci-Fi,Thriller",7.5,2.0,3.0,2.0,2.0,2.0,T13
tt1053859,movie,2009,90.0,"Horror,Mystery,Thriller",4.6,2.0,4.0,3.0,2.0,4.0,T16
tt4882376,movie,2017,136.0,"Biography,Drama,History",7.2,1.0,4.0,2.0,1.0,4.0,T18
tt0104237,movie,1992,111.0,"Drama,Romance",6.7,4.0,2.0,2.0,2.0,3.0,K
tt11934846,movie,2022,147.0,"Comedy,Crime,Drama",7.0,1.0,1.0,1.0,2.0,1.0,K
tt0246989,movie,2001,95.0,Comedy,5.3,3.0,1.0,4.0,2.0,1.0,T18
tt0086873,movie,1984,93.0,"Comedy,Fantasy,Romance",6.6,2.0,1.0,2.0,2.0,1.0,T13
tt7134096,movie,2020,109.0,"Action,Drama,Mystery",5.4,2.0,3.0,3.0,3.0,3.0,T16
tt0102789,movie,1991,102.0,"Action,Crime,Drama",6.1,3.0,4.0,3.0,3.0,4.0,T18
tt0016220,movie,1925,93.0,Horror,7.5,1.0,2.0,1.0,2.0,3.0,P
tt1291652,movie,2010,124.0,"Action,Crime,Drama",6.7,2.0,4.0,2.0,2.0,3.0,T16
tt0062376,movie,1967,105.0,Drama,7.6,2.0,2.0,2.0,2.0,1.0,T18
tt1054487,video,2009,89.0,"Animation,Comedy,Sci-Fi",7.2,3.0,2.0,3.0,3.0,2.0,K
tt3726704,movie,2015,98.0,"Biography,Drama,History",6.6,1.0,1.0,2.0,2.0,1.0,K
tt1440732,movie,2012,102.0,"Crime,Drama,History",5.4,3.0,2.0,2.0,2.0,2.0,T16
tt11540284,movie,2021,97.0,"Comedy,Family",6.7,1.0,2.0,2.0,1.0,1.0,K
tt2398149,movie,2019,132.0,"Drama,History,Thriller",7.2,1.0,2.0,1.0,2.0,2.0,K
tt0046521,movie,1953,109.0,"Comedy,Drama",7.8,2.0,1.0,1.0,2.0,1.0,T18
tt0124901,movie,1998,87.0,"Action,Comedy,Crime",7.1,4.0,4.0,4.0,4.0,3.0,T16
tt6127004,movie,2019,95.0,"Fantasy,Mystery,Sci-Fi",5.3,1.0,2.0,2.0,2.0,2.0,T16
tt0102175,movie,1991,132.0,"Drama,Romance",6.6,3.0,3.0,4.0,4.0,3.0,T16
tt0227005,movie,2001,95.0,"Comedy,Crime,Drama",6.3,2.0,2.0,4.0,3.0,1.0,T16
tt0045888,movie,1953,88.0,Horror,7.0,1.0,3.0,1.0,2.0,3.0,T18
tt0110081,movie,1994,133.0,"Drama,War",8.3,1.0,3.0,2.0,2.0,3.0,K
tt0406650,movie,2005,108.0,"Comedy,Drama",6.9,1.0,3.0,3.0,3.0,3.0,T16
tt1046997,movie,2008,160.0,"Action,Drama,War",6.1,3.0,4.0,4.0,3.0,4.0,T16
tt0113114,movie,1995,95.0,"Adventure,Drama,Family",5.0,1.0,2.0,1.0,1.0,2.0,P
tt5960374,movie,2018,114.0,"Drama,Music",5.9,2.0,4.0,3.0,4.0,4.0,T16
tt0824758,movie,2009,112.0,"Biography,Drama,Romance",6.9,3.0,2.0,2.0,2.0,2.0,T16
tt0808276,movie,2006,97.0,"Horror,Thriller",6.2,2.0,4.0,3.0,2.0,4.0,T13
tt1883180,movie,2014,101.0,"Comedy,Drama,Fantasy",6.9,2.0,1.0,2.0,2.0,2.0,T13
tt6752992,movie,2018,128.0,"Drama,Fantasy,Mystery",7.5,1.0,2.0,2.0,2.0,2.0,T13
tt0091860,movie,1986,99.0,"Crime,Drama",6.9,3.0,3.0,4.0,3.0,3.0,T16
tt0097965,movie,1989,124.0,"Comedy,Drama,Romance",6.4,2.0,1.0,2.0,1.0,1.0,K
tt7458762,movie,2019,115.0,"Action,Thriller",6.9,3.0,2.0,2.0,2.0,2.0,T13
tt1152850,movie,2008,80.0,Drama,7.1,1.0,1.0,2.0,2.0,2.0,T16
tt1945084,movie,2014,92.0,"Action,Thriller",5.1,2.0,4.0,4.0,2.0,4.0,T16
tt1085492,movie,2014,93.0,"Action,Thriller",4.6,2.0,3.0,4.0,3.0,2.0,T16
tt0034167,movie,1941,134.0,"Biography,Drama,History",7.7,1.0,2.0,1.0,2.0,2.0,T18
tt1499666,movie,2009,116.0,"Comedy,Drama,Romance",8.0,2.0,2.0,2.0,1.0,2.0,T13
tt0070698,movie,1972,93.0,"Horror,Mystery,Thriller",6.9,2.0,4.0,2.0,2.0,4.0,T18
tt1525366,movie,2012,94.0,"Action,Adventure,Comedy",6.3,1.0,3.0,3.0,4.0,3.0,T16
tt1893273,movie,2021,110.0,"Drama,Romance",6.7,2.0,1.0,2.0,2.0,1.0,T16
tt0067549,movie,1971,110.0,Drama,7.0,3.0,2.0,3.0,4.0,3.0,T16
tt1981107,movie,2013,105.0,"Adventure,Comedy,Drama",7.0,1.0,2.0,2.0,2.0,2.0,K
tt0109890,movie,1994,115.0,"Action,Adventure,Crime",5.8,4.0,3.0,3.0,2.0,2.0,K
tt0051411,movie,1958,166.0,"Romance,Western",7.9,1.0,3.0,2.0,2.0,3.0,T18
tt0054407,movie,1960,131.0,"Crime,Drama,Thriller",8.5,1.0,1.0,2.0,2.0,2.0,T13
tt5990474,movie,2017,104.0,Drama,7.2,2.0,1.0,3.0,3.0,1.0,K
tt0142192,movie,1999,110.0,"Action,Crime,Thriller",6.0,3.0,4.0,4.0,2.0,4.0,T16
tt8816194,movie,2019,96.0,"Comedy,Horror,Mystery",6.0,3.0,4.0,4.0,3.0,3.0,T16
tt1649443,movie,2014,95.0,"Horror,Thriller",5.3,1.0,4.0,4.0,1.0,3.0,T18
tt0265651,movie,2002,110.0,"Crime,Drama,Mystery",6.6,3.0,3.0,4.0,3.0,3.0,T16
tt2172071,movie,2012,146.0,"Comedy,Drama,Music",5.2,2.0,2.0,2.0,1.0,1.0,K
tt4805316,movie,2016,100.0,"Drama,Fantasy,Horror",6.2,3.0,3.0,4.0,3.0,3.0,T13
tt0040369,movie,1948,128.0,Western,7.4,1.0,2.0,1.0,2.0,1.0,T13
tt0072281,movie,1973,106.0,"Action,Adventure",7.1,2.0,2.0,2.0,2.0,2.0,K
tt0398027,movie,2005,108.0,"Drama,Romance,Thriller",6.4,2.0,3.0,3.0,3.0,3.0,T16
tt7616798,movie,2019,96.0,"Adventure,Drama,Family",6.7,1.0,2.0,2.0,1.0,2.0,P
tt0065112,movie,1969,143.0,"Drama,Thriller",6.2,1.0,3.0,1.0,2.0,2.0,T13
tt0032145,movie,1939,104.0,"Drama,Romance",7.5,1.0,2.0,1.0,2.0,2.0,T13
tt0466839,movie,2007,97.0,"Comedy,Drama,Romance",6.0,2.0,2.0,2.0,2.0,1.0,T13
tt0050539,movie,1957,81.0,"Horror,Sci-Fi",7.6,1.0,2.0,1.0,1.0,3.0,T18
tt0960890,movie,2008,94.0,"Comedy,Horror,Sci-Fi",4.1,3.0,4.0,4.0,3.0,3.0,T16
tt1648204,tvMovie,2011,103.0,"Comedy,Drama,Family",6.9,1.0,2.0,1.0,1.0,1.0,K
tt0077572,movie,1978,118.0,"Action,Drama,War",6.4,2.0,2.0,2.0,2.0,2.0,T18
tt0047522,movie,1954,154.0,"Drama,Musical,Romance",7.5,1.0,1.0,1.0,3.0,2.0,T18
tt0280778,movie,2001,91.0,"Biography,Drama,Romance",7.0,3.0,1.0,3.0,2.0,1.0,T16
tt4126304,movie,2015,100.0,Documentary,7.3,1.0,4.0,3.0,4.0,3.0,T16
tt0465925,video,2006,74.0,"Adventure,Animation,Comedy",6.1,1.0,2.0,2.0,2.0,2.0,P
tt0089153,movie,1985,126.0,"Adventure,Drama",6.7,4.0,4.0,3.0,2.0,3.0,T16
tt0102713,movie,1991,132.0,"Drama,Romance",6.8,4.0,3.0,3.0,2.0,3.0,T16
tt0054033,movie,1960,72.0,"Comedy,Horror",6.2,1.0,2.0,1.0,2.0,2.0,T18
tt9820556,movie,2020,92.0,"Action,Horror,Sci-Fi",2.9,1.0,4.0,4.0,3.0,3.0,T16
tt0098577,movie,1988,103.0,"Comedy,Crime,Fantasy",6.1,3.0,3.0,4.0,2.0,2.0,T16
tt0098987,movie,1990,104.0,"Action,Adventure,Comedy",6.4,2.0,2.0,4.0,3.0,2.0,T13
tt0082288,movie,1981,108.0,"Action,Adventure,Fantasy",6.6,2.0,3.0,2.0,2.0,3.0,T18
tt0250468,movie,2002,100.0,"Drama,Mystery,Romance",5.4,4.0,2.0,1.0,2.0,2.0,T16
tt0219822,movie,2001,96.0,"Comedy,Drama",6.4,3.0,2.0,2.0,2.0,2.0,T16
tt3702652,movie,2016,96.0,"Horror,Thriller",5.3,2.0,3.0,2.0,1.0,3.0,T16
tt6763252,movie,2017,118.0,"Drama,History,Thriller",7.3,3.0,4.0,2.0,3.0,4.0,T13
tt0077838,movie,1978,117.0,"Biography,Documentary,Music",8.1,1.0,1.0,2.0,2.0,1.0,K
tt2366608,movie,2014,95.0,"Drama,Fantasy,Mystery",5.7,2.0,4.0,3.0,2.0,4.0,T16
tt1172571,movie,2008,84.0,"Horror,Mystery,Thriller",5.9,1.0,4.0,2.0,2.0,3.0,T16
tt0464041,movie,2008,100.0,"Drama,Mystery,Thriller",6.1,2.0,3.0,3.0,2.0,3.0,T13
tt0057372,movie,1963,107.0,"Comedy,Romance,Sci-Fi",6.6,1.0,2.0,1.0,2.0,2.0,P
tt0087089,movie,1984,129.0,"Crime,Drama,Music",6.5,2.0,3.0,3.0,2.0,3.0,T18
tt0081114,movie,1980,87.0,"Crime,Drama,Horror",6.4,2.0,4.0,2.0,1.0,4.0,T18
tt0366292,movie,2003,112.0,"Horror,Mystery",6.2,2.0,3.0,2.0,2.0,3.0,T16
tt1555064,movie,2010,117.0,"Drama,Music",6.3,3.0,2.0,3.0,3.0,2.0,T13
tt0080474,movie,1980,131.0,"Crime,Drama",7.1,3.0,4.0,3.0,2.0,3.0,P
tt0417056,movie,2006,91.0,Comedy,1.6,3.0,2.0,3.0,2.0,4.0,T16
tt0104438,movie,1992,96.0,"Comedy,Romance,Thriller",5.8,2.0,2.0,3.0,2.0,2.0,K
tt6722030,movie,2019,102.0,"Horror,Thriller",5.6,2.0,3.0,3.0,2.0,3.0,T18
tt0181288,movie,1999,107.0,"Comedy,Documentary",7.8,1.0,2.0,3.0,3.0,2.0,T16
tt1183252,movie,2008,110.0,"Action,Drama",6.9,2.0,3.0,1.0,2.0,3.0,T16
tt0236640,movie,2001,95.0,"Biography,Drama,Romance",6.2,3.0,2.0,3.0,3.0,3.0,T16
tt2427892,movie,2013,102.0,"Drama,Mystery,Thriller",6.9,2.0,3.0,3.0,3.0,3.0,T13
tt6774786,movie,2018,119.0,"Action,Drama,Sci-Fi",4.6,2.0,3.0,3.0,1.0,3.0,T16
tt0059243,movie,1965,160.0,"Action,Adventure,Comedy",7.2,2.0,2.0,1.0,2.0,1.0,K
tt0803061,movie,2011,92.0,"Biography,Comedy,Drama",7.3,2.0,2.0,2.0,2.0,2.0,K
tt0079240,movie,1978,110.0,"Adventure,Crime,Drama",6.9,2.0,2.0,2.0,2.0,2.0,P
tt7738450,movie,2018,92.0,"Comedy,Drama",7.0,2.0,2.0,4.0,2.0,3.0,T13
tt0134983,movie,2000,90.0,"Horror,Sci-Fi,Thriller",4.8,3.0,3.0,2.0,1.0,3.0,T13
tt4015500,movie,2018,114.0,"Biography,Drama,Mystery",7.2,4.0,1.0,2.0,2.0,4.0,T16
tt4131496,movie,2018,107.0,"Drama,Mystery,Thriller",5.9,1.0,4.0,3.0,2.0,3.0,T16
tt0047136,movie,1954,110.0,"Drama,Western",7.6,2.0,3.0,1.0,2.0,2.0,T18
tt0166276,movie,2001,93.0,"Animation,Comedy,Fantasy",4.8,3.0,2.0,3.0,3.0,3.0,T13
tt0095593,movie,1988,104.0,"Comedy,Crime,Romance",6.2,2.0,2.0,3.0,2.0,3.0,T16
tt1989475,movie,2012,94.0,"Crime,Drama,Horror",6.4,3.0,4.0,2.0,3.0,3.0,T18
tt0074256,movie,1976,93.0,"Comedy,Crime,Family",6.8,1.0,1.0,1.0,2.0,1.0,P
tt10333426,movie,2021,103.0,"Drama,Romance,Sci-Fi",5.3,2.0,3.0,3.0,4.0,3.0,T16
tt0118570,movie,1997,98.0,"Comedy,Drama,Family",5.3,1.0,2.0,2.0,1.0,2.0,K
tt5688996,movie,2018,99.0,"Comedy,Drama,Romance",6.3,3.0,2.0,4.0,3.0,2.0,T16
tt0058279,movie,1964,183.0,"Drama,Fantasy,Horror",7.9,2.0,2.0,1.0,1.0,3.0,T13
tt0078721,movie,1979,122.0,"Comedy,Romance",6.1,3.0,1.0,2.0,2.0,1.0,T18
tt11388406,movie,2020,103.0,"Drama,Mystery,Thriller",6.0,3.0,2.0,2.0,3.0,3.0,T16
tt9173418,movie,2020,86.0,"Drama,Horror,Mystery",4.7,1.0,2.0,2.0,2.0,3.0,T16
tt4103724,movie,2018,108.0,"Comedy,Drama,Music",6.6,2.0,1.0,1.0,2.0,1.0,K
tt0119123,movie,1997,105.0,"Action,Drama,Thriller",5.1,1.0,3.0,3.0,2.0,2.0,T16
tt0097457,movie,1989,108.0,"Biography,Drama,Music",6.3,2.0,2.0,2.0,3.0,2.0,P
tt0073747,movie,1975,115.0,"Horror,Mystery,Sci-Fi",6.9,2.0,2.0,2.0,3.0,3.0,P
tt0046126,movie,1953,92.0,"Film-Noir,Thriller",7.0,2.0,2.0,1.0,2.0,2.0,T18
tt0259685,video,2001,104.0,"Action,Comedy,Horror",5.3,1.0,2.0,3.0,2.0,2.0,K
tt5884230,movie,2017,102.0,"Comedy,Drama,Music",6.5,2.0,1.0,3.0,2.0,1.0,T16
tt0110971,movie,1994,128.0,"Comedy,Drama",6.2,1.0,2.0,3.0,2.0,1.0,T13
tt1320082,movie,2009,119.0,"Comedy,Drama,Music",7.5,2.0,1.0,3.0,2.0,1.0,T13
tt0118147,movie,1996,88.0,"Documentary,Sport",8.0,2.0,3.0,3.0,2.0,2.0,K
tt0373450,movie,2005,107.0,"Crime,Mystery,Thriller",6.5,4.0,2.0,3.0,3.0,2.0,T16
tt3797512,movie,2021,107.0,Comedy,6.3,2.0,2.0,2.0,3.0,1.0,T16
tt4110568,movie,2015,170.0,"Comedy,Drama,Romance",7.0,2.0,1.0,2.0,2.0,2.0,K
tt1023490,movie,2008,110.0,"Biography,Drama",7.3,1.0,3.0,2.0,1.0,2.0,T13
tt5084170,movie,2017,140.0,"Action,Drama,Fantasy",6.7,2.0,4.0,2.0,2.0,4.0,T16
tt0401233,movie,2004,101.0,"Action,Adventure,Animation",6.9,2.0,3.0,2.0,2.0,3.0,T16
tt11012066,movie,2021,93.0,"Comedy,Crime,Family",3.6,2.0,3.0,2.0,1.0,2.0,K
tt19770238,movie,2022,102.0,Drama,7.8,2.0,1.0,3.0,2.0,2.0,T16
tt9345754,movie,2020,103.0,"Drama,Thriller",6.4,2.0,2.0,2.0,2.0,2.0,T16
tt10268488,movie,2022,126.0,"Adventure,Comedy,Drama",6.8,1.0,3.0,2.0,2.0,2.0,T16
tt8991268,movie,2019,89.0,"Documentary,Drama",8.0,1.0,2.0,2.0,2.0,2.0,K
tt0402057,movie,2005,104.0,"Action,Adventure,Drama",5.8,3.0,4.0,4.0,3.0,3.0,T16
tt0095800,movie,1988,96.0,"Adventure,Drama,Family",7.7,2.0,3.0,2.0,2.0,3.0,K
tt0055572,movie,1961,85.0,"Comedy,Drama,Romance",7.4,2.0,1.0,2.0,2.0,1.0,T18
tt0041866,movie,1949,104.0,Western,7.2,1.0,2.0,1.0,2.0,2.0,P
tt0100395,movie,1990,101.0,"Comedy,Drama",6.7,2.0,1.0,3.0,2.0,1.0,T16
tt0085933,movie,1983,123.0,"Drama,War",7.2,2.0,3.0,2.0,2.0,3.0,T18
tt0118892,movie,1998,111.0,"Biography,Drama,Romance",7.1,3.0,2.0,2.0,2.0,2.0,T16
tt1438173,movie,2012,93.0,"Action,Fantasy,Horror",5.2,2.0,4.0,3.0,1.0,3.0,T16
tt0035093,movie,1942,134.0,"Drama,Romance,War",7.6,1.0,2.0,1.0,2.0,3.0,T13
tt5912454,movie,2016,80.0,"Drama,Romance",7.3,1.0,1.0,2.0,2.0,1.0,T13
tt0106664,movie,1993,122.0,"Horror,Mystery,Thriller",6.0,1.0,3.0,2.0,2.0,3.0,T16
tt0149691,movie,1999,114.0,"Comedy,Drama",6.2,2.0,1.0,3.0,3.0,2.0,T18
tt0103994,movie,1992,105.0,"Drama,Romance",7.1,3.0,2.0,2.0,2.0,2.0,T16
tt14444726,movie,2022,158.0,"Biography,Drama,Music",7.7,2.0,2.0,3.0,2.0,2.0,T16
tt0072730,movie,1975,91.0,"Comedy,Drama,Sci-Fi",6.4,3.0,3.0,2.0,2.0,2.0,T16
tt0113690,movie,1995,109.0,"Horror,Mystery,Thriller",6.0,3.0,4.0,3.0,3.0,4.0,T18
tt2319580,movie,2013,113.0,Comedy,7.0,2.0,1.0,2.0,2.0,1.0,T13
tt0040068,movie,1948,83.0,"Comedy,Family,Fantasy",7.3,1.0,2.0,1.0,2.0,2.0,T18
tt0110213,movie,1994,111.0,"Adventure,Family,Romance",6.0,2.0,3.0,2.0,2.0,3.0,K
tt7236034,movie,2018,109.0,"Animation,Drama,Family",8.0,2.0,2.0,1.0,2.0,2.0,T16
tt5563324,movie,2021,92.0,"Drama,Thriller",5.2,1.0,2.0,2.0,1.0,3.0,T13
tt1316540,movie,2011,155.0,Drama,7.7,1.0,1.0,3.0,2.0,3.0,T13
tt3705412,movie,2015,86.0,"Action,Comedy,Horror",6.3,3.0,4.0,4.0,3.0,3.0,T13
tt0055798,movie,1962,147.0,"Biography,Crime,Drama",7.8,1.0,2.0,2.0,2.0,3.0,T18
tt3083008,movie,2015,99.0,"Biography,Drama,Sport",6.5,1.0,1.0,2.0,3.0,1.0,T16
tt0088272,movie,1984,114.0,"Crime,Mystery,Thriller",6.3,4.0,3.0,3.0,2.0,3.0,T16
tt11976532,movie,2022,107.0,"Comedy,Mystery,Thriller",6.8,1.0,2.0,3.0,2.0,2.0,T16
tt0052948,movie,1959,129.0,"Adventure,Family,Fantasy",7.0,1.0,2.0,1.0,1.0,2.0,K
tt0048140,movie,1955,150.0,"Comedy,Crime,Musical",7.1,1.0,2.0,1.0,2.0,1.0,T18
tt8718158,movie,2021,102.0,"Comedy,Romance",6.2,3.0,1.0,3.0,2.0,1.0,T16
tt0109951,movie,1994,96.0,"Comedy,Drama",6.2,1.0,2.0,3.0,2.0,2.0,T13
tt0780608,movie,2007,85.0,Comedy,5.7,2.0,2.0,3.0,4.0,2.0,T16
tt10229558,movie,2020,95.0,Horror,6.1,2.0,4.0,3.0,2.0,4.0,T18
tt0192731,movie,2000,97.0,"Horror,Mystery",4.3,3.0,4.0,3.0,2.0,3.0,T16
tt0304711,movie,2003,102.0,"Horror,Mystery,Thriller",5.1,2.0,3.0,2.0,1.0,2.0,T16
tt8707922,movie,2019,94.0,"Comedy,Romance",5.3,2.0,1.0,3.0,2.0,1.0,T16
tt0081318,movie,1980,93.0,Horror,6.2,1.0,4.0,2.0,2.0,4.0,T18
tt2545428,movie,2015,90.0,"Documentary,Sport",7.7,1.0,2.0,3.0,2.0,3.0,T16
tt7133686,movie,2018,106.0,"Action,Adventure,Animation",6.6,1.0,2.0,3.0,1.0,2.0,K
tt0071691,movie,1974,110.0,"Biography,Drama,History",7.7,2.0,2.0,1.0,2.0,2.0,T18
tt0100740,movie,1990,93.0,"Comedy,Fantasy,Horror",6.2,2.0,4.0,3.0,2.0,3.0,T16
tt0819714,movie,2008,110.0,"Biography,Drama,Romance",6.2,2.0,3.0,3.0,2.0,3.0,T16
tt0348121,movie,2004,126.0,"Action,Adventure,Animation",6.8,1.0,3.0,2.0,2.0,3.0,T13
tt3685236,movie,2018,94.0,"Comedy,Romance",5.2,3.0,1.0,2.0,3.0,1.0,T16
tt0110963,movie,1994,159.0,"Biography,Drama,History",7.4,4.0,4.0,1.0,2.0,4.0,T16
tt3976144,movie,2016,91.0,"Drama,Fantasy,Horror",5.4,1.0,3.0,3.0,3.0,3.0,T16
tt2070649,movie,2011,125.0,Drama,8.0,4.0,4.0,2.0,2.0,4.0,T18
tt0261289,movie,2002,102.0,"Comedy,Romance",5.3,2.0,3.0,3.0,2.0,2.0,T13
tt0249380,movie,2000,77.0,"Crime,Drama,Thriller",4.4,4.0,4.0,4.0,4.0,4.0,T18
tt0039631,movie,1947,124.0,"Comedy,Crime,Drama",7.8,1.0,1.0,1.0,3.0,2.0,T18
tt0112966,movie,1995,99.0,"Comedy,Drama,Romance",6.6,2.0,1.0,2.0,2.0,2.0,K
tt2268458,movie,2013,87.0,"Drama,Sci-Fi,Thriller",6.6,3.0,4.0,3.0,3.0,3.0,T16
tt0345551,movie,2003,107.0,"Comedy,Drama,Romance",7.0,3.0,2.0,4.0,3.0,2.0,T16
tt1186373,video,2009,74.0,"Action,Adventure,Animation",7.2,2.0,3.0,2.0,2.0,3.0,T16
tt9580138,movie,2020,80.0,"Action,Adventure,Animation",7.4,1.0,4.0,3.0,1.0,3.0,T16
tt0066819,movie,1971,105.0,"Drama,Thriller,War",7.2,3.0,3.0,2.0,2.0,3.0,T18
tt0095583,movie,1988,85.0,"Action,Crime,Horror",6.0,2.0,4.0,3.0,2.0,3.0,T18
tt7363076,movie,2018,122.0,"Action,Crime,Drama",7.4,1.0,3.0,2.0,2.0,3.0,K
tt0409345,movie,2008,97.0,"Crime,Drama,Mystery",6.3,2.0,4.0,4.0,3.0,4.0,T16
tt0397044,movie,2007,98.0,"Drama,Fantasy,Horror",5.3,2.0,3.0,2.0,2.0,2.0,T13
tt0107091,movie,1993,104.0,"Comedy,Drama,Fantasy",7.0,1.0,1.0,1.0,1.0,2.0,T13
tt0083908,movie,1982,117.0,"Crime,Drama,Mystery",7.0,2.0,2.0,2.0,2.0,2.0,K
tt11100856,movie,2020,90.0,"Comedy,Romance",5.6,1.0,1.0,1.0,2.0,1.0,T13
tt1082853,movie,2008,94.0,"Comedy,Drama,Romance",5.8,2.0,2.0,4.0,2.0,2.0,K
tt3733778,movie,2015,94.0,"Horror,Mystery",5.2,1.0,3.0,3.0,2.0,3.0,T13
tt0059740,movie,1965,122.0,Western,7.1,1.0,3.0,2.0,2.0,3.0,T18
tt12783454,movie,2021,112.0,"Comedy,Romance",4.8,3.0,1.0,3.0,2.0,1.0,T13
tt0093075,movie,1987,85.0,"Fantasy,Horror",6.0,1.0,3.0,2.0,2.0,2.0,T13
tt0410730,movie,2006,91.0,"Comedy,Drama,Horror",6.8,4.0,4.0,4.0,2.0,4.0,T18
tt3165608,movie,2013,92.0,"Documentary,Music",1.5,2.0,2.0,2.0,1.0,2.0,K
tt0056262,movie,1962,151.0,"Comedy,Family,Musical",7.8,1.0,1.0,1.0,1.0,1.0,P
tt0117628,movie,1996,96.0,"Comedy,Drama,Romance",6.0,2.0,1.0,2.0,2.0,1.0,T18
tt0041716,movie,1949,98.0,"Comedy,Musical,Romance",7.3,2.0,1.0,1.0,2.0,1.0,P
tt7390588,movie,2019,93.0,"Comedy,Horror,Sci-Fi",6.3,3.0,4.0,4.0,2.0,3.0,T16
tt0250081,movie,2001,87.0,"Comedy,Drama,Romance",6.8,4.0,2.0,4.0,3.0,4.0,T13
tt0117107,movie,1996,107.0,"Crime,Drama,Mystery",6.3,3.0,3.0,2.0,2.0,3.0,T16
tt4382552,movie,2015,84.0,Documentary,6.1,4.0,4.0,4.0,3.0,2.0,T16
tt0054443,movie,1960,77.0,"Horror,Sci-Fi",7.3,1.0,2.0,1.0,2.0,2.0,T18
tt0085474,tvSpecial,1983,69.0,Comedy,8.1,3.0,1.0,4.0,2.0,1.0,T16
tt0271946,movie,2001,108.0,"Action,Comedy,Crime",5.8,2.0,3.0,2.0,2.0,2.0,T13
tt0253798,movie,2001,89.0,"Comedy,Sport",6.2,2.0,1.0,2.0,2.0,1.0,T13
tt1742683,tvMovie,2011,99.0,"Biography,Drama,History",7.3,1.0,1.0,3.0,2.0,2.0,T16
tt0093677,movie,1987,107.0,"Crime,Horror,Mystery",6.9,2.0,4.0,3.0,2.0,4.0,T18
tt0092605,movie,1987,110.0,"Comedy,Drama,Romance",6.3,2.0,1.0,1.0,2.0,2.0,K
tt0070643,movie,1973,112.0,Drama,7.2,3.0,2.0,2.0,2.0,3.0,T18
tt4972062,movie,2016,92.0,"Comedy,Drama",6.7,2.0,1.0,3.0,3.0,1.0,T16
tt7466442,movie,2022,102.0,"Adventure,Animation,Comedy",7.0,2.0,2.0,2.0,2.0,2.0,T13
tt0108432,tvMovie,1993,72.0,"Animation,Drama,Romance",6.6,1.0,2.0,1.0,2.0,1.0,P
tt0033717,movie,1941,100.0,"Action,Adventure,Drama",7.5,1.0,2.0,1.0,2.0,2.0,K
